step,satellite_latitude,satellite_longitude,coverage_center_latitude,coverage_center_longitude,native_footprint_radius_m,footprint_radius_m,footprint_area_km2,covered_countries,covered_adult_population,estimated_devices_total,estimated_demodulators_total
274,-13.490721,-27.394215,-13.490721,-27.394215,100000.0,500000.0,785398.1633974483,0,0,0,0
275,-13.669890,-27.379798,-13.669890,-27.379798,100000.0,500000.0,785398.1633974483,0,0,0,0
276,-13.849053,-27.365188,-13.849053,-27.365188,100000.0,500000.0,785398.1633974483,0,0,0,0
277,-14.028212,-27.350380,-14.028212,-27.350380,100000.0,500000.0,785398.1633974483,0,0,0,0
278,-14.207365,-27.335374,-14.207365,-27.335374,100000.0,500000.0,785398.1633974483,0,0,0,0
279,-14.386512,-27.320165,-14.386512,-27.320165,100000.0,500000.0,785398.1633974483,0,0,0,0
280,-14.565654,-27.304751,-14.565654,-27.304751,100000.0,500000.0,785398.1633974483,0,0,0,0
281,-14.744790,-27.289129,-14.744790,-27.289129,100000.0,500000.0,785398.1633974483,0,0,0,0
282,-14.923920,-27.273296,-14.923920,-27.273296,100000.0,500000.0,785398.1633974483,0,0,0,0
283,-15.103045,-27.257250,-15.103045,-27.257250,100000.0,500000.0,785398.1633974483,0,0,0,0
284,-15.282163,-27.240987,-15.282163,-27.240987,100000.0,500000.0,785398.1633974483,0,0,0,0
285,-15.461276,-27.224504,-15.461276,-27.224504,100000.0,500000.0,785398.1633974483,0,0,0,0
286,-15.640382,-27.207799,-15.640382,-27.207799,100000.0,500000.0,785398.1633974483,0,0,0,0
287,-15.819482,-27.190867,-15.819482,-27.190867,100000.0,500000.0,785398.1633974483,0,0,0,0
288,-15.998576,-27.173706,-15.998576,-27.173706,100000.0,500000.0,785398.1633974483,0,0,0,0
289,-16.177663,-27.156312,-16.177663,-27.156312,100000.0,500000.0,785398.1633974483,0,0,0,0
290,-16.356744,-27.138683,-16.356744,-27.138683,100000.0,500000.0,785398.1633974483,0,0,0,0
291,-16.535818,-27.120814,-16.535818,-27.120814,100000.0,500000.0,785398.1633974483,0,0,0,0
292,-16.714886,-27.102702,-16.714886,-27.102702,100000.0,500000.0,785398.1633974483,0,0,0,0
293,-16.893946,-27.084344,-16.893946,-27.084344,100000.0,500000.0,785398.1633974483,0,0,0,0
294,-17.072999,-27.065735,-17.072999,-27.065735,100000.0,500000.0,785398.1633974483,0,0,0,0
295,-17.252046,-27.046873,-17.252046,-27.046873,100000.0,500000.0,785398.1633974483,0,0,0,0
296,-17.431085,-27.027754,-17.431085,-27.027754,100000.0,500000.0,785398.1633974483,0,0,0,0
297,-17.610117,-27.008373,-17.610117,-27.008373,100000.0,500000.0,785398.1633974483,0,0,0,0
298,-17.789141,-26.988727,-17.789141,-26.988727,100000.0,500000.0,785398.1633974483,0,0,0,0
299,-17.968158,-26.968812,-17.968158,-26.968812,100000.0,500000.0,785398.1633974483,0,0,0,0
300,-18.147167,-26.948623,-18.147167,-26.948623,100000.0,500000.0,785398.1633974483,0,0,0,0
301,-18.326168,-26.928157,-18.326168,-26.928157,100000.0,500000.0,785398.1633974483,0,0,0,0
302,-18.505161,-26.907410,-18.505161,-26.907410,100000.0,500000.0,785398.1633974483,0,0,0,0
303,-18.684146,-26.886377,-18.684146,-26.886377,100000.0,500000.0,785398.1633974483,0,0,0,0
304,-18.863123,-26.865053,-18.863123,-26.865053,100000.0,500000.0,785398.1633974483,0,0,0,0
305,-19.042092,-26.843434,-19.042092,-26.843434,100000.0,500000.0,785398.1633974483,0,0,0,0
306,-19.221051,-26.821517,-19.221051,-26.821517,100000.0,500000.0,785398.1633974483,0,0,0,0
307,-19.400003,-26.799295,-19.400003,-26.799295,100000.0,500000.0,785398.1633974483,0,0,0,0
308,-19.578945,-26.776764,-19.578945,-26.776764,100000.0,500000.0,785398.1633974483,0,0,0,0
309,-19.757879,-26.753920,-19.757879,-26.753920,100000.0,500000.0,785398.1633974483,0,0,0,0
310,-19.936803,-26.730758,-19.936803,-26.730758,100000.0,500000.0,785398.1633974483,0,0,0,0
311,-20.115718,-26.707271,-20.115718,-26.707271,100000.0,500000.0,785398.1633974483,0,0,0,0
312,-20.294624,-26.683456,-20.294624,-26.683456,100000.0,500000.0,785398.1633974483,0,0,0,0
313,-20.473520,-26.659307,-20.473520,-26.659307,100000.0,500000.0,785398.1633974483,0,0,0,0
314,-20.652406,-26.634818,-20.652406,-26.634818,100000.0,500000.0,785398.1633974483,0,0,0,0
315,-20.831282,-26.609985,-20.831282,-26.609985,100000.0,500000.0,785398.1633974483,0,0,0,0
316,-21.010148,-26.584801,-21.010148,-26.584801,100000.0,500000.0,785398.1633974483,0,0,0,0
317,-21.189004,-26.559261,-21.189004,-26.559261,100000.0,500000.0,785398.1633974483,0,0,0,0
318,-21.367849,-26.533359,-21.367849,-26.533359,100000.0,500000.0,785398.1633974483,0,0,0,0
319,-21.546684,-26.507088,-21.546684,-26.507088,100000.0,500000.0,785398.1633974483,0,0,0,0
320,-21.725508,-26.480444,-21.725508,-26.480444,100000.0,500000.0,785398.1633974483,0,0,0,0
321,-21.904320,-26.453419,-21.904320,-26.453419,100000.0,500000.0,785398.1633974483,0,0,0,0
322,-22.083122,-26.426007,-22.083122,-26.426007,100000.0,500000.0,785398.1633974483,0,0,0,0
323,-22.261912,-26.398202,-22.261912,-26.398202,100000.0,500000.0,785398.1633974483,0,0,0,0
324,-22.440690,-26.369997,-22.440690,-26.369997,100000.0,500000.0,785398.1633974483,0,0,0,0
325,-22.619456,-26.341386,-22.619456,-26.341386,100000.0,500000.0,785398.1633974483,0,0,0,0
326,-22.798210,-26.312360,-22.798210,-26.312360,100000.0,500000.0,785398.1633974483,0,0,0,0
327,-22.976952,-26.282914,-22.976952,-26.282914,100000.0,500000.0,785398.1633974483,0,0,0,0
328,-23.155682,-26.253040,-23.155682,-26.253040,100000.0,500000.0,785398.1633974483,0,0,0,0
329,-23.334398,-26.222730,-23.334398,-26.222730,100000.0,500000.0,785398.1633974483,0,0,0,0
330,-23.513102,-26.191977,-23.513102,-26.191977,100000.0,500000.0,785398.1633974483,0,0,0,0
331,-23.691792,-26.160772,-23.691792,-26.160772,100000.0,500000.0,785398.1633974483,0,0,0,0
332,-23.870469,-26.129109,-23.870469,-26.129109,100000.0,500000.0,785398.1633974483,0,0,0,0
333,-24.049131,-26.096979,-24.049131,-26.096979,100000.0,500000.0,785398.1633974483,0,0,0,0
334,-24.227780,-26.064373,-24.227780,-26.064373,100000.0,500000.0,785398.1633974483,0,0,0,0
335,-24.406415,-26.031284,-24.406415,-26.031284,100000.0,500000.0,785398.1633974483,0,0,0,0
336,-24.585034,-25.997701,-24.585034,-25.997701,100000.0,500000.0,785398.1633974483,0,0,0,0
337,-24.763639,-25.963617,-24.763639,-25.963617,100000.0,500000.0,785398.1633974483,0,0,0,0
338,-24.942229,-25.929022,-24.942229,-25.929022,100000.0,500000.0,785398.1633974483,0,0,0,0
339,-25.120803,-25.893907,-25.120803,-25.893907,100000.0,500000.0,785398.1633974483,0,0,0,0
340,-25.299362,-25.858261,-25.299362,-25.858261,100000.0,500000.0,785398.1633974483,0,0,0,0
341,-25.477904,-25.822076,-25.477904,-25.822076,100000.0,500000.0,785398.1633974483,0,0,0,0
342,-25.656430,-25.785341,-25.656430,-25.785341,100000.0,500000.0,785398.1633974483,0,0,0,0
343,-25.834939,-25.748046,-25.834939,-25.748046,100000.0,500000.0,785398.1633974483,0,0,0,0
344,-26.013432,-25.710180,-26.013432,-25.710180,100000.0,500000.0,785398.1633974483,0,0,0,0
345,-26.191906,-25.671732,-26.191906,-25.671732,100000.0,500000.0,785398.1633974483,0,0,0,0
346,-26.370363,-25.632692,-26.370363,-25.632692,100000.0,500000.0,785398.1633974483,0,0,0,0
347,-26.548802,-25.593047,-26.548802,-25.593047,100000.0,500000.0,785398.1633974483,0,0,0,0
348,-26.727222,-25.552785,-26.727222,-25.552785,100000.0,500000.0,785398.1633974483,0,0,0,0
349,-26.905624,-25.511896,-26.905624,-25.511896,100000.0,500000.0,785398.1633974483,0,0,0,0
350,-27.084006,-25.470367,-27.084006,-25.470367,100000.0,500000.0,785398.1633974483,0,0,0,0
351,-27.262368,-25.428184,-27.262368,-25.428184,100000.0,500000.0,785398.1633974483,0,0,0,0
352,-27.440710,-25.385335,-27.440710,-25.385335,100000.0,500000.0,785398.1633974483,0,0,0,0
353,-27.619032,-25.341807,-27.619032,-25.341807,100000.0,500000.0,785398.1633974483,0,0,0,0
354,-27.797333,-25.297586,-27.797333,-25.297586,100000.0,500000.0,785398.1633974483,0,0,0,0
355,-27.975612,-25.252658,-27.975612,-25.252658,100000.0,500000.0,785398.1633974483,0,0,0,0
356,-28.153870,-25.207008,-28.153870,-25.207008,100000.0,500000.0,785398.1633974483,0,0,0,0
357,-28.332105,-25.160622,-28.332105,-25.160622,100000.0,500000.0,785398.1633974483,0,0,0,0
358,-28.510317,-25.113484,-28.510317,-25.113484,100000.0,500000.0,785398.1633974483,0,0,0,0
359,-28.688506,-25.065578,-28.688506,-25.065578,100000.0,500000.0,785398.1633974483,0,0,0,0
360,-28.866672,-25.016890,-28.866672,-25.016890,100000.0,500000.0,785398.1633974483,0,0,0,0
361,-29.044813,-24.967402,-29.044813,-24.967402,100000.0,500000.0,785398.1633974483,0,0,0,0
362,-29.222928,-24.917096,-29.222928,-24.917096,100000.0,500000.0,785398.1633974483,0,0,0,0
363,-29.401019,-24.865957,-29.401019,-24.865957,100000.0,500000.0,785398.1633974483,0,0,0,0
364,-29.579083,-24.813965,-29.579083,-24.813965,100000.0,500000.0,785398.1633974483,0,0,0,0
365,-29.757121,-24.761102,-29.757121,-24.761102,100000.0,500000.0,785398.1633974483,0,0,0,0
366,-29.935132,-24.707350,-29.935132,-24.707350,100000.0,500000.0,785398.1633974483,0,0,0,0
367,-30.113115,-24.652688,-30.113115,-24.652688,100000.0,500000.0,785398.1633974483,0,0,0,0
368,-30.291069,-24.597097,-30.291069,-24.597097,100000.0,500000.0,785398.1633974483,0,0,0,0
369,-30.468994,-24.540556,-30.468994,-24.540556,100000.0,500000.0,785398.1633974483,0,0,0,0
370,-30.646889,-24.483043,-30.646889,-24.483043,100000.0,500000.0,785398.1633974483,0,0,0,0
371,-30.824754,-24.424537,-30.824754,-24.424537,100000.0,500000.0,785398.1633974483,0,0,0,0
372,-31.002588,-24.365015,-31.002588,-24.365015,100000.0,500000.0,785398.1633974483,0,0,0,0
373,-31.180389,-24.304454,-31.180389,-24.304454,100000.0,500000.0,785398.1633974483,0,0,0,0
374,-31.358158,-24.242829,-31.358158,-24.242829,100000.0,500000.0,785398.1633974483,0,0,0,0
375,-31.535893,-24.180116,-31.535893,-24.180116,100000.0,500000.0,785398.1633974483,0,0,0,0
376,-31.713594,-24.116290,-31.713594,-24.116290,100000.0,500000.0,785398.1633974483,0,0,0,0
377,-31.891259,-24.051323,-31.891259,-24.051323,100000.0,500000.0,785398.1633974483,0,0,0,0
378,-32.068889,-23.985190,-32.068889,-23.985190,100000.0,500000.0,785398.1633974483,0,0,0,0
379,-32.246481,-23.917861,-32.246481,-23.917861,100000.0,500000.0,785398.1633974483,0,0,0,0
380,-32.424036,-23.849309,-32.424036,-23.849309,100000.0,500000.0,785398.1633974483,0,0,0,0
381,-32.601551,-23.779502,-32.601551,-23.779502,100000.0,500000.0,785398.1633974483,0,0,0,0
382,-32.779027,-23.708412,-32.779027,-23.708412,100000.0,500000.0,785398.1633974483,0,0,0,0
383,-32.956462,-23.636005,-32.956462,-23.636005,100000.0,500000.0,785398.1633974483,0,0,0,0
384,-33.133855,-23.562248,-33.133855,-23.562248,100000.0,500000.0,785398.1633974483,0,0,0,0
385,-33.311205,-23.487109,-33.311205,-23.487109,100000.0,500000.0,785398.1633974483,0,0,0,0
386,-33.488510,-23.410552,-33.488510,-23.410552,100000.0,500000.0,785398.1633974483,0,0,0,0
387,-33.665771,-23.332541,-33.665771,-23.332541,100000.0,500000.0,785398.1633974483,0,0,0,0
388,-33.842985,-23.253038,-33.842985,-23.253038,100000.0,500000.0,785398.1633974483,0,0,0,0
389,-34.020151,-23.172004,-34.020151,-23.172004,100000.0,500000.0,785398.1633974483,0,0,0,0
390,-34.197268,-23.089400,-34.197268,-23.089400,100000.0,500000.0,785398.1633974483,0,0,0,0
391,-34.374335,-23.005184,-34.374335,-23.005184,100000.0,500000.0,785398.1633974483,0,0,0,0
392,-34.551349,-22.919314,-34.551349,-22.919314,100000.0,500000.0,785398.1633974483,0,0,0,0
393,-34.728311,-22.831744,-34.728311,-22.831744,100000.0,500000.0,785398.1633974483,0,0,0,0
394,-34.905218,-22.742429,-34.905218,-22.742429,100000.0,500000.0,785398.1633974483,0,0,0,0
395,-35.082069,-22.651321,-35.082069,-22.651321,100000.0,500000.0,785398.1633974483,0,0,0,0
396,-35.258861,-22.558370,-35.258861,-22.558370,100000.0,500000.0,785398.1633974483,0,0,0,0
397,-35.435595,-22.463527,-35.435595,-22.463527,100000.0,500000.0,785398.1633974483,0,0,0,0
398,-35.612267,-22.366737,-35.612267,-22.366737,100000.0,500000.0,785398.1633974483,0,0,0,0
399,-35.788876,-22.267946,-35.788876,-22.267946,100000.0,500000.0,785398.1633974483,0,0,0,0
400,-35.965420,-22.167096,-35.965420,-22.167096,100000.0,500000.0,785398.1633974483,0,0,0,0
401,-36.141898,-22.064128,-36.141898,-22.064128,100000.0,500000.0,785398.1633974483,0,0,0,0
402,-36.318307,-21.958981,-36.318307,-21.958981,100000.0,500000.0,785398.1633974483,0,0,0,0
403,-36.494644,-21.851591,-36.494644,-21.851591,100000.0,500000.0,785398.1633974483,0,0,0,0
404,-36.670909,-21.741891,-36.670909,-21.741891,100000.0,500000.0,785398.1633974483,0,0,0,0
405,-36.847099,-21.629813,-36.847099,-21.629813,100000.0,500000.0,785398.1633974483,0,0,0,0
406,-37.023211,-21.515285,-37.023211,-21.515285,100000.0,500000.0,785398.1633974483,0,0,0,0
407,-37.199243,-21.398232,-37.199243,-21.398232,100000.0,500000.0,785398.1633974483,0,0,0,0
408,-37.375193,-21.278577,-37.375193,-21.278577,100000.0,500000.0,785398.1633974483,0,0,0,0
409,-37.551057,-21.156239,-37.551057,-21.156239,100000.0,500000.0,785398.1633974483,0,0,0,0
410,-37.726833,-21.031135,-37.726833,-21.031135,100000.0,500000.0,785398.1633974483,0,0,0,0
411,-37.902519,-20.903176,-37.902519,-20.903176,100000.0,500000.0,785398.1633974483,0,0,0,0
412,-38.078111,-20.772271,-38.078111,-20.772271,100000.0,500000.0,785398.1633974483,0,0,0,0
413,-38.253606,-20.638326,-38.253606,-20.638326,100000.0,500000.0,785398.1633974483,0,0,0,0
414,-38.429001,-20.501242,-38.429001,-20.501242,100000.0,500000.0,785398.1633974483,0,0,0,0
415,-38.604292,-20.360915,-38.604292,-20.360915,100000.0,500000.0,785398.1633974483,0,0,0,0
416,-38.779477,-20.217238,-38.779477,-20.217238,100000.0,500000.0,785398.1633974483,0,0,0,0
417,-38.954550,-20.070097,-38.954550,-20.070097,100000.0,500000.0,785398.1633974483,0,0,0,0
418,-39.129509,-19.919377,-39.129509,-19.919377,100000.0,500000.0,785398.1633974483,0,0,0,0
419,-39.304350,-19.764953,-39.304350,-19.764953,100000.0,500000.0,785398.1633974483,0,0,0,0
420,-39.479067,-19.606697,-39.479067,-19.606697,100000.0,500000.0,785398.1633974483,0,0,0,0
421,-39.653658,-19.444477,-39.653658,-19.444477,100000.0,500000.0,785398.1633974483,0,0,0,0
422,-39.828116,-19.278150,-39.828116,-19.278150,100000.0,500000.0,785398.1633974483,0,0,0,0
423,-40.002437,-19.107571,-40.002437,-19.107571,100000.0,500000.0,785398.1633974483,0,0,0,0
424,-40.176617,-18.932585,-40.176617,-18.932585,100000.0,500000.0,785398.1633974483,0,0,0,0
425,-40.350649,-18.753032,-40.350649,-18.753032,100000.0,500000.0,785398.1633974483,0,0,0,0
426,-40.524528,-18.568742,-40.524528,-18.568742,100000.0,500000.0,785398.1633974483,0,0,0,0
427,-40.698249,-18.379539,-40.698249,-18.379539,100000.0,500000.0,785398.1633974483,0,0,0,0
428,-40.871804,-18.185237,-40.871804,-18.185237,100000.0,500000.0,785398.1633974483,0,0,0,0
429,-41.045188,-17.985642,-41.045188,-17.985642,100000.0,500000.0,785398.1633974483,0,0,0,0
430,-41.218394,-17.780548,-41.218394,-17.780548,100000.0,500000.0,785398.1633974483,0,0,0,0
431,-41.391414,-17.569740,-41.391414,-17.569740,100000.0,500000.0,785398.1633974483,0,0,0,0
432,-41.564241,-17.352993,-41.564241,-17.352993,100000.0,500000.0,785398.1633974483,0,0,0,0
433,-41.736867,-17.130069,-41.736867,-17.130069,100000.0,500000.0,785398.1633974483,0,0,0,0
434,-41.909283,-16.900718,-41.909283,-16.900718,100000.0,500000.0,785398.1633974483,0,0,0,0
435,-42.081481,-16.664676,-42.081481,-16.664676,100000.0,500000.0,785398.1633974483,0,0,0,0
436,-42.253450,-16.421666,-42.253450,-16.421666,100000.0,500000.0,785398.1633974483,0,0,0,0
437,-42.425182,-16.171395,-42.425182,-16.171395,100000.0,500000.0,785398.1633974483,0,0,0,0
438,-42.596666,-15.913557,-42.596666,-15.913557,100000.0,500000.0,785398.1633974483,0,0,0,0
439,-42.767890,-15.647824,-42.767890,-15.647824,100000.0,500000.0,785398.1633974483,0,0,0,0
440,-42.938842,-15.373853,-42.938842,-15.373853,100000.0,500000.0,785398.1633974483,0,0,0,0
441,-43.109511,-15.091283,-43.109511,-15.091283,100000.0,500000.0,785398.1633974483,0,0,0,0
442,-43.279884,-14.799729,-43.279884,-14.799729,100000.0,500000.0,785398.1633974483,0,0,0,0
443,-43.449945,-14.498785,-43.449945,-14.498785,100000.0,500000.0,785398.1633974483,0,0,0,0
444,-43.619680,-14.188023,-43.619680,-14.188023,100000.0,500000.0,785398.1633974483,0,0,0,0
445,-43.789074,-13.866987,-43.789074,-13.866987,100000.0,500000.0,785398.1633974483,0,0,0,0
446,-43.958110,-13.535198,-43.958110,-13.535198,100000.0,500000.0,785398.1633974483,0,0,0,0
447,-44.126769,-13.192143,-44.126769,-13.192143,100000.0,500000.0,785398.1633974483,0,0,0,0
448,-44.295033,-12.837282,-44.295033,-12.837282,100000.0,500000.0,785398.1633974483,0,0,0,0
449,-44.462881,-12.470040,-44.462881,-12.470040,100000.0,500000.0,785398.1633974483,0,0,0,0
450,-44.630292,-12.089807,-44.630292,-12.089807,100000.0,500000.0,785398.1633974483,0,0,0,0
451,-44.797243,-11.695934,-44.797243,-11.695934,100000.0,500000.0,785398.1633974483,0,0,0,0
452,-44.963708,-11.287733,-44.963708,-11.287733,100000.0,500000.0,785398.1633974483,0,0,0,0
453,-45.129662,-10.864470,-45.129662,-10.864470,100000.0,500000.0,785398.1633974483,0,0,0,0
454,-45.295076,-10.425364,-45.295076,-10.425364,100000.0,500000.0,785398.1633974483,0,0,0,0
455,-45.459920,-9.969585,-45.459920,-9.969585,100000.0,500000.0,785398.1633974483,0,0,0,0
456,-45.624162,-9.496248,-45.624162,-9.496248,100000.0,500000.0,785398.1633974483,0,0,0,0
457,-45.787766,-9.004407,-45.787766,-9.004407,100000.0,500000.0,785398.1633974483,0,0,0,0
458,-45.950695,-8.493059,-45.950695,-8.493059,100000.0,500000.0,785398.1633974483,0,0,0,0
459,-46.112910,-7.961128,-46.112910,-7.961128,100000.0,500000.0,785398.1633974483,0,0,0,0
460,-46.274365,-7.407470,-46.274365,-7.407470,100000.0,500000.0,785398.1633974483,0,0,0,0
461,-46.435016,-6.830861,-46.435016,-6.830861,100000.0,500000.0,785398.1633974483,0,0,0,0
462,-46.594812,-6.229997,-46.594812,-6.229997,100000.0,500000.0,785398.1633974483,0,0,0,0
463,-46.753697,-5.603482,-46.753697,-5.603482,100000.0,500000.0,785398.1633974483,0,0,0,0
464,-46.911615,-4.949829,-46.911615,-4.949829,100000.0,500000.0,785398.1633974483,0,0,0,0
465,-47.068501,-4.267448,-47.068501,-4.267448,100000.0,500000.0,785398.1633974483,0,0,0,0
466,-47.224288,-3.554641,-47.224288,-3.554641,100000.0,500000.0,785398.1633974483,0,0,0,0
467,-47.378900,-2.809597,-47.378900,-2.809597,100000.0,500000.0,785398.1633974483,0,0,0,0
468,-47.532258,-2.030384,-47.532258,-2.030384,100000.0,500000.0,785398.1633974483,0,0,0,0
469,-47.684274,-1.214941,-47.684274,-1.214941,100000.0,500000.0,785398.1633974483,0,0,0,0
470,-47.834855,-0.361076,-47.834855,-0.361076,100000.0,500000.0,785398.1633974483,0,0,0,0
471,-47.983898,0.533545,-47.983898,0.533545,100000.0,500000.0,785398.1633974483,0,0,0,0
472,-48.131292,1.471400,-48.131292,1.471400,100000.0,500000.0,785398.1633974483,0,0,0,0
473,-48.276916,2.455115,-48.276916,2.455115,100000.0,500000.0,785398.1633974483,0,0,0,0
474,-48.420638,3.487468,-48.420638,3.487468,100000.0,500000.0,785398.1633974483,0,0,0,0
475,-48.562318,4.571385,-48.562318,4.571385,100000.0,500000.0,785398.1633974483,0,0,0,0
476,-48.701799,5.709940,-48.701799,5.709940,100000.0,500000.0,785398.1633974483,0,0,0,0
477,-48.838914,6.906348,-48.838914,6.906348,100000.0,500000.0,785398.1633974483,0,0,0,0
478,-48.973482,8.163948,-48.973482,8.163948,100000.0,500000.0,785398.1633974483,0,0,0,0
479,-49.105305,9.486190,-49.105305,9.486190,100000.0,500000.0,785398.1633974483,0,0,0,0
480,-49.234169,10.876605,-49.234169,10.876605,100000.0,500000.0,785398.1633974483,0,0,0,0
481,-49.359844,12.338769,-49.359844,12.338769,100000.0,500000.0,785398.1633974483,0,0,0,0
482,-49.482082,13.876255,-49.482082,13.876255,100000.0,500000.0,785398.1633974483,0,0,0,0
483,-49.600615,15.492572,-49.600615,15.492572,100000.0,500000.0,785398.1633974483,0,0,0,0
484,-49.715158,17.191088,-49.715158,17.191088,100000.0,500000.0,785398.1633974483,0,0,0,0
485,-49.825406,18.974935,-49.825406,18.974935,100000.0,500000.0,785398.1633974483,0,0,0,0
486,-49.931034,20.846900,-49.931034,20.846900,100000.0,500000.0,785398.1633974483,0,0,0,0
487,-50.031702,22.809287,-50.031702,22.809287,100000.0,500000.0,785398.1633974483,0,0,0,0
488,-50.127054,24.863773,-50.127054,24.863773,100000.0,500000.0,785398.1633974483,0,0,0,0
489,-50.216717,27.011241,-50.216717,27.011241,100000.0,500000.0,785398.1633974483,0,0,0,0
