step,satellite_latitude,satellite_longitude,elevation_deg,footprint_radius_m,footprint_area_km2,countries_used,estimated_devices_total,estimated_demodulators_total,sent_packets_sum,decoded_payload_sum,collision_rate,busy_demodulators,idle_demodulators,demod_utilization,baseline_circuit_power_w,per_idle_demodulator_power_w,per_busy_demodulator_power_w,total_power_w,power_formula_check_w
1176,67.626201,139.75052,7.185658660207906,500000.0,785398.1633974483,1,3450,1000,1048,1041.2,0.0064885496183205715,5,995,0.004192,35.0,0.12,0.8,158.39999999999998,158.39999999999998
1177,67.806249,139.754181,7.327112923305208,500000.0,785398.1633974483,1,3441,1000,1048,567.4,0.458587786259542,5,995,0.004192,35.0,0.12,0.8,158.39999999999998,158.39999999999998
1178,67.986294,139.757903,7.468024229213626,500000.0,785398.1633974483,1,3431,1000,167,167.0,0.0,1,999,0.000668,35.0,0.12,0.8,155.68,155.68
1179,68.166337,139.761689,7.608401322617482,500000.0,785398.1633974483,1,3419,1000,1599,1574.7,0.015196998123827354,7,993,0.006396,35.0,0.12,0.8,159.76,159.76
1180,68.346377,139.765538,7.748252763028972,500000.0,785398.1633974483,1,3407,1000,255,254.8,0.0007843137254901489,2,998,0.00102,35.0,0.12,0.8,156.35999999999999,156.35999999999999
1181,68.526415,139.769452,7.887586929622785,500000.0,785398.1633974483,1,3394,1000,1599,530.1,0.6684803001876172,7,993,0.006396,35.0,0.12,0.8,159.76,159.76
1182,68.70645,139.773431,8.02641202592136,500000.0,785398.1633974483,1,3380,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1183,68.886482,139.777476,8.164736084336141,500000.0,785398.1633974483,1,3365,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1184,69.066511,139.781587,8.302566970569899,500000.0,785398.1633974483,1,3348,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1185,69.246538,139.785766,8.439912387884789,500000.0,785398.1633974483,1,3331,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1186,69.426562,139.790012,8.576779881241436,500000.0,785398.1633974483,1,3313,1000,40,40.0,0.0,1,999,0.00016,35.0,0.12,0.8,155.68,155.68
1187,69.606583,139.794328,8.71317684131273,500000.0,785398.1633974483,1,3294,1000,686,569.4,0.16997084548104957,3,997,0.002744,35.0,0.12,0.8,157.04000000000002,157.04
1188,69.786602,139.798713,8.84911050837735,500000.0,785398.1633974483,1,3274,1000,1599,530.1,0.6684803001876172,7,993,0.006396,35.0,0.12,0.8,159.76,159.76
1189,69.966617,139.803168,8.984587976096918,500000.0,785398.1633974483,1,3253,1000,167,167.0,0.0,1,999,0.000668,35.0,0.12,0.8,155.68,155.68
1190,70.14663,139.807695,9.119616195180697,500000.0,785398.1633974483,1,3231,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1191,70.326639,139.812293,9.254201976941857,500000.0,785398.1633974483,1,3208,1000,1599,530.1,0.6684803001876172,7,993,0.006396,35.0,0.12,0.8,159.76,159.76
1192,70.506646,139.816964,9.38835199674898,500000.0,785398.1633974483,1,3184,1000,390,388.8,0.003076923076923088,2,998,0.00156,35.0,0.12,0.8,156.35999999999999,156.35999999999999
1193,70.68665,139.821708,9.522072797376211,500000.0,785398.1633974483,1,3159,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1194,70.866651,139.826527,9.655370792255496,500000.0,785398.1633974483,1,3134,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1195,71.046648,139.831421,9.78825226863458,500000.0,785398.1633974483,1,3107,1000,15,15.0,0.0,1,999,6e-05,35.0,0.12,0.8,155.68,155.68
1196,71.226643,139.836391,9.920723390643445,500000.0,785398.1633974483,1,3079,1000,95,95.0,0.0,1,999,0.00038,35.0,0.12,0.8,155.68,155.68
1197,71.406635,139.841438,10.052790202272263,500000.0,785398.1633974483,1,3050,1000,95,95.0,0.0,1,999,0.00038,35.0,0.12,0.8,155.68,155.68
1198,71.586623,139.846562,10.184458630264288,500000.0,785398.1633974483,1,3020,1000,390,388.8,0.003076923076923088,2,998,0.00156,35.0,0.12,0.8,156.35999999999999,156.35999999999999
1199,71.766608,139.851765,10.31573448692589,500000.0,785398.1633974483,1,2989,1000,255,254.8,0.0007843137254901489,2,998,0.00102,35.0,0.12,0.8,156.35999999999999,156.35999999999999
1200,71.946591,139.857048,10.44662347285697,500000.0,785398.1633974483,1,2957,1000,15,15.0,0.0,1,999,6e-05,35.0,0.12,0.8,155.68,155.68
1201,72.12657,139.862411,10.577131179603782,500000.0,785398.1633974483,1,2925,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1202,72.306545,139.867855,10.707263092237525,500000.0,785398.1633974483,1,2891,1000,15,15.0,0.0,1,999,6e-05,35.0,0.12,0.8,155.68,155.68
1203,72.486518,139.873381,10.837024591860171,500000.0,785398.1633974483,1,2856,1000,1599,1574.7,0.015196998123827354,7,993,0.006396,35.0,0.12,0.8,159.76,159.76
1204,72.666487,139.87899,10.966420958040572,500000.0,785398.1633974483,1,2821,1000,390,388.8,0.003076923076923088,2,998,0.00156,35.0,0.12,0.8,156.35999999999999,156.35999999999999
1205,72.846453,139.884683,11.095457371182817,500000.0,785398.1633974483,1,2784,1000,15,15.0,0.0,1,999,6e-05,35.0,0.12,0.8,155.68,155.68
1206,73.026415,139.890462,11.22413891482907,500000.0,785398.1633974483,1,2747,1000,686,569.4,0.16997084548104957,3,997,0.002744,35.0,0.12,0.8,157.04000000000002,157.04
1207,73.206375,139.896326,11.352470577898913,500000.0,785398.1633974483,1,2709,1000,167,167.0,0.0,1,999,0.000668,35.0,0.12,0.8,155.68,155.68
1208,73.38633,139.902277,11.480457256867254,500000.0,785398.1633974483,1,2669,1000,1048,1041.2,0.0064885496183205715,5,995,0.004192,35.0,0.12,0.8,158.39999999999998,158.39999999999998
1209,73.566282,139.908316,11.608103757882816,500000.0,785398.1633974483,1,2629,1000,1599,1574.7,0.015196998123827354,7,993,0.006396,35.0,0.12,0.8,159.76,159.76
1210,73.746231,139.914443,11.73541479882897,500000.0,785398.1633974483,1,2588,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1211,73.926176,139.920661,11.862395011328715,500000.0,785398.1633974483,1,2546,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1212,74.106118,139.92697,11.989048942695689,500000.0,785398.1633974483,1,2504,1000,390,388.8,0.003076923076923088,2,998,0.00156,35.0,0.12,0.8,156.35999999999999,156.35999999999999
1213,74.286056,139.933371,12.115381057832735,500000.0,785398.1633974483,1,2460,1000,167,167.0,0.0,1,999,0.000668,35.0,0.12,0.8,155.68,155.68
1214,74.46599,139.939864,12.24139574107977,500000.0,785398.1633974483,1,2416,1000,390,389.0,0.002564102564102555,2,998,0.00156,35.0,0.12,0.8,156.35999999999999,156.35999999999999
1215,74.645921,139.946452,12.367097298012368,500000.0,785398.1633974483,1,2371,1000,40,40.0,0.0,1,999,0.00016,35.0,0.12,0.8,155.68,155.68
1216,74.825848,139.953135,12.492489957192731,500000.0,785398.1633974483,1,2325,1000,1599,1574.7,0.015196998123827354,7,993,0.006396,35.0,0.12,0.8,159.76,159.76
1217,75.005771,139.959914,12.617577871874431,500000.0,785398.1633974483,1,2278,1000,686,569.4,0.16997084548104957,3,997,0.002744,35.0,0.12,0.8,157.04000000000002,157.04
1218,75.18569,139.966791,12.74236512166243,500000.0,785398.1633974483,1,2231,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1219,75.365606,139.973766,12.866855714129343,500000.0,785398.1633974483,1,2183,1000,686,569.4,0.16997084548104957,3,997,0.002744,35.0,0.12,0.8,157.04000000000002,157.04
1220,75.545518,139.980841,12.991053586390052,500000.0,785398.1633974483,1,2134,1000,1599,530.1,0.6684803001876172,7,993,0.006396,35.0,0.12,0.8,159.76,159.76
1221,75.725426,139.988017,13.114962606634833,500000.0,785398.1633974483,1,2085,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1222,75.905329,139.995295,13.238586575623515,500000.0,785398.1633974483,1,2035,1000,390,388.8,0.003076923076923088,2,998,0.00156,35.0,0.12,0.8,156.35999999999999,156.35999999999999
1223,76.085229,140.002676,13.361929228140639,500000.0,785398.1633974483,1,1984,1000,167,167.0,0.0,1,999,0.000668,35.0,0.12,0.8,155.68,155.68
1224,76.265125,140.010161,13.484994234413563,500000.0,785398.1633974483,1,1933,1000,15,15.0,0.0,1,999,6e-05,35.0,0.12,0.8,155.68,155.68
1225,76.445017,140.017752,13.607785201494153,500000.0,785398.1633974483,1,1882,1000,15,15.0,0.0,1,999,6e-05,35.0,0.12,0.8,155.68,155.68
1226,76.624905,140.025451,13.730305674605773,500000.0,785398.1633974483,1,1830,1000,1599,530.1,0.6684803001876172,7,993,0.006396,35.0,0.12,0.8,159.76,159.76
1227,76.804788,140.033257,13.85255913845549,500000.0,785398.1633974483,1,1777,1000,686,684.4,0.0023323615160349975,3,997,0.002744,35.0,0.12,0.8,157.04000000000002,157.04
1228,76.984668,140.041172,13.974549018513812,500000.0,785398.1633974483,1,1724,1000,255,254.8,0.0007843137254901489,2,998,0.00102,35.0,0.12,0.8,156.35999999999999,156.35999999999999
1229,77.164543,140.049199,14.096278682261868,500000.0,785398.1633974483,1,1671,1000,95,95.0,0.0,1,999,0.00038,35.0,0.12,0.8,155.68,155.68
1230,77.344413,140.057337,14.217751440407483,500000.0,785398.1633974483,1,1617,1000,95,95.0,0.0,1,999,0.00038,35.0,0.12,0.8,155.68,155.68
1231,77.52428,140.065589,14.338970548071018,500000.0,785398.1633974483,1,1563,1000,40,40.0,0.0,1,999,0.00016,35.0,0.12,0.8,155.68,155.68
1232,77.704142,140.073956,14.45993920594168,500000.0,785398.1633974483,1,1509,1000,686,569.4,0.16997084548104957,3,997,0.002744,35.0,0.12,0.8,157.04000000000002,157.04
1233,77.884,140.082439,14.580660561405324,500000.0,785398.1633974483,1,1454,1000,686,569.4,0.16997084548104957,3,997,0.002744,35.0,0.12,0.8,157.04000000000002,157.04
1234,78.063853,140.091039,14.701137709644286,500000.0,785398.1633974483,1,1399,1000,686,569.4,0.16997084548104957,3,997,0.002744,35.0,0.12,0.8,157.04000000000002,157.04
1235,78.243701,140.099758,14.82137369471053,500000.0,785398.1633974483,1,1344,1000,1048,567.4,0.458587786259542,5,995,0.004192,35.0,0.12,0.8,158.39999999999998,158.39999999999998
1236,78.423546,140.108598,14.941371510572282,500000.0,785398.1633974483,1,1289,1000,255,254.8,0.0007843137254901489,2,998,0.00102,35.0,0.12,0.8,156.35999999999999,156.35999999999999
1237,78.603385,140.11756,15.061134102135355,500000.0,785398.1633974483,1,1234,1000,15,15.0,0.0,1,999,6e-05,35.0,0.12,0.8,155.68,155.68
1238,78.78322,140.126645,15.18066436623971,500000.0,785398.1633974483,1,1179,1000,686,684.4,0.0023323615160349975,3,997,0.002744,35.0,0.12,0.8,157.04000000000002,157.04
1239,78.96305,140.135855,15.299965152631842,500000.0,785398.1633974483,1,1124,1000,255,254.8,0.0007843137254901489,2,998,0.00102,35.0,0.12,0.8,156.35999999999999,156.35999999999999
1240,79.142875,140.145191,15.419039264913778,500000.0,785398.1633974483,1,1070,1000,40,40.0,0.0,1,999,0.00016,35.0,0.12,0.8,155.68,155.68
1241,79.322696,140.154655,15.537889461469518,500000.0,785398.1633974483,1,1015,1000,15,15.0,0.0,1,999,6e-05,35.0,0.12,0.8,155.68,155.68
1242,79.502512,140.164248,15.656518456369156,500000.0,785398.1633974483,1,960,1000,255,254.8,0.0007843137254901489,2,998,0.00102,35.0,0.12,0.8,156.35999999999999,156.35999999999999
1243,79.682322,140.173973,15.77492892025154,500000.0,785398.1633974483,1,906,1000,95,95.0,0.0,1,999,0.00038,35.0,0.12,0.8,155.68,155.68
1244,79.862128,140.18383,15.893123481185967,500000.0,785398.1633974483,1,853,1000,167,167.0,0.0,1,999,0.000668,35.0,0.12,0.8,155.68,155.68
1245,80.041929,140.193822,16.01110472551383,500000.0,785398.1633974483,1,799,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1246,80.221725,140.20395,16.128875198670073,500000.0,785398.1633974483,1,746,1000,167,167.0,0.0,1,999,0.000668,35.0,0.12,0.8,155.68,155.68
1247,80.401515,140.214216,16.246437405985574,500000.0,785398.1633974483,1,694,1000,15,15.0,0.0,1,999,6e-05,35.0,0.12,0.8,155.68,155.68
1248,80.581301,140.224621,16.36379381347095,500000.0,785398.1633974483,1,642,1000,40,40.0,0.0,1,999,0.00016,35.0,0.12,0.8,155.68,155.68
1249,80.761081,140.235167,16.480946848581908,500000.0,785398.1633974483,1,592,1000,15,15.0,0.0,1,999,6e-05,35.0,0.12,0.8,155.68,155.68
1250,80.940855,140.245856,16.59789890096698,500000.0,785398.1633974483,1,542,1000,95,95.0,0.0,1,999,0.00038,35.0,0.12,0.8,155.68,155.68
1251,81.120625,140.25669,16.71465232319798,500000.0,785398.1633974483,1,493,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1252,81.300389,140.267671,16.8312094314837,500000.0,785398.1633974483,1,445,1000,255,254.8,0.0007843137254901489,2,998,0.00102,35.0,0.12,0.8,156.35999999999999,156.35999999999999
1253,81.480147,140.2788,16.94757250636718,500000.0,785398.1633974483,1,398,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1254,81.6599,140.290079,17.063743793407184,500000.0,785398.1633974483,1,352,1000,40,40.0,0.0,1,999,0.00016,35.0,0.12,0.8,155.68,155.68
1255,81.839647,140.301511,17.179725503844026,500000.0,785398.1633974483,1,308,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1256,82.019389,140.313097,17.295519815250458,500000.0,785398.1633974483,1,266,1000,167,167.0,0.0,1,999,0.000668,35.0,0.12,0.8,155.68,155.68
1257,82.199125,140.324839,17.411128872167836,500000.0,785398.1633974483,1,225,1000,167,167.0,0.0,1,999,0.000668,35.0,0.12,0.8,155.68,155.68
1258,82.378855,140.33674,17.526554786727843,500000.0,785398.1633974483,1,186,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1259,82.558579,140.348801,17.641799639260427,500000.0,785398.1633974483,1,149,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1260,82.738297,140.361024,17.756865478888187,500000.0,785398.1633974483,1,115,1000,40,40.0,0.0,1,999,0.00016,35.0,0.12,0.8,155.68,155.68
1261,82.91801,140.373412,17.8717543241074,500000.0,785398.1633974483,1,84,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1262,83.097716,140.385967,17.98646816335622,500000.0,785398.1633974483,1,56,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1263,83.277416,140.39869,18.101008955570393,500000.0,785398.1633974483,1,31,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1264,83.457109,140.411585,18.21537863072672,500000.0,785398.1633974483,1,12,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1265,83.636797,140.424653,18.329579090374466,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1266,83.816478,140.437897,18.443612208155344,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1267,83.996152,140.451318,18.557479830312104,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1268,84.17582,140.46492,18.671183776185956,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1269,84.355482,140.478705,18.784725838703537,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1270,84.535136,140.492676,18.898107784852982,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1271,84.714784,140.506834,19.011331356150237,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1272,84.894425,140.521182,19.12439826909494,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1273,85.074059,140.535723,19.237310215616873,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1274,85.253686,140.55046,19.35006886351283,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1275,85.433306,140.565395,19.462675856874313,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1276,85.612919,140.580532,19.575132816505942,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1277,85.792524,140.595872,19.687441340335425,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1278,85.972122,140.611418,19.799603003814724,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1279,86.151713,140.627175,19.91161936031284,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1280,86.331296,140.643143,20.023491941500453,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1281,86.510871,140.659327,20.13522225772664,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1282,86.690439,140.67573,20.24681179838771,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1283,86.869998,140.692354,20.358262032288394,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1284,87.04955,140.709203,20.46957440799588,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1285,87.229094,140.726279,20.580750354186137,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1286,87.408629,140.743587,20.691791279983818,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1287,87.588156,140.76113,20.802698575294528,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1288,87.767675,140.77891,20.913473611130883,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1289,87.947185,140.796932,21.02411773993174,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1290,88.126687,140.815199,21.13463229587515,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1291,88.306179,140.833714,21.245018595184803,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1292,88.485663,140.852482,21.35527793643061,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1293,88.665138,140.871505,21.46541160082313,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1294,88.844604,140.890788,21.575420852502077,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1295,89.024061,140.910335,21.68530693881928,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1296,89.203508,140.930149,21.79507109061609,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1297,89.382946,140.950235,21.90471452249497,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1298,89.562374,140.970596,22.014238433086234,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1299,89.741792,140.991238,22.12364400530919,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1300,89.921201,141.012163,22.232932406628407,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1301,90.0,141.033377,22.342104789304898,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1302,90.0,141.054883,22.451162290642515,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1303,90.0,141.076687,22.56010603322946,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1304,90.0,141.098794,22.66893712517532,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1305,90.0,141.121207,22.777656660343382,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1306,90.0,141.143931,22.886265718578557,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1307,90.0,141.166972,22.9947653659311,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1308,90.0,141.190335,23.103156654875818,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1309,90.0,141.214024,23.21144062452734,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1310,90.0,141.238045,23.319618300851175,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1311,90.0,141.262403,23.42769069687091,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1312,90.0,141.287104,23.535658812871446,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1313,90.0,141.312153,23.64352363659839,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1314,90.0,141.337556,23.751286143453854,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1315,90.0,141.363318,23.858947296688484,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1316,90.0,141.389446,23.966508047590025,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1317,90.0,141.415946,24.073969335668238,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1318,90.0,141.442823,24.181332088836683,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1319,90.0,141.470085,24.288597223590813,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1320,90.0,141.497737,24.39576564518316,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1321,90.0,141.525787,24.50283824779501,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1322,90.0,141.55424,24.60981591470511,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1323,90.0,141.583104,24.71669951845533,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
